ClientId;DataExtracao;Score_Credito;Estado;GÃªnero;Idade;Tempo_Cliente;limite_credito_mercado;Qte_Categorias;Usa_Cartao_Credito;Programa_Fidelidade;sum_pedidos_acumulado;DataUltimaTransacao;churn
351788;30/06/2019;807;São Paulo;Masculino;33;10;1,019.53;2;1;0;742.31;24/10/2019;0
351789;30/06/2019;513;São Paulo;Feminino;45;0;1,646.5;3;1;0;207.98;09/07/2019;1
351790;30/06/2019;582;São Paulo;Masculino;31;2;0.;2;1;1;140.61;25/10/2019;0
351791;30/06/2019;694;São Paulo;Masculino;32;0;919.56;1;1;1;249.84;25/10/2019;0
351792;30/06/2019;777;São Paulo;Masculino;39;8;0.;2;1;1;77.56;07/10/2019;0
351793;30/06/2019;598;Minas Gerais;Masculino;32;9;1,239.39;2;1;0;828.73;16/10/2019;0
351794;30/06/2019;762;Minas Gerais;Masculino;46;6;1,235.72;3;0;1;237.56;22/07/2019;1
351795;30/06/2019;588;São Paulo;Feminino;34;3;1,207.78;1;1;1;548.87;02/10/2019;0
351796;30/06/2019;663;Minas Gerais;Masculino;42;5;902.49;1;1;1;329.87;20/10/2019;0
351797;30/06/2019;777;São Paulo;Masculino;36;7;0.;1;1;0;443.63;20/10/2019;0
351798;30/06/2019;592;São Paulo;Masculino;71;4;0.;2;0;1;70.89;23/10/2019;0
351799;30/06/2019;631;Minas Gerais;Masculino;48;1;1,063.96;1;1;1;627.76;20/08/2019;1
351800;30/06/2019;725;Minas Gerais;Feminino;47;1;1,048.87;1;0;0;360.93;10/07/2019;1
351801;30/06/2019;850;São Paulo;Masculino;34;2;720.8;1;1;1;482.37;20/10/2019;0
351802;30/06/2019;540;São Paulo;Masculino;37;6;0.;2;1;0;591.66;01/10/2019;0
351803;30/06/2019;674;Rio de Janeiro;Masculino;36;2;0.;2;1;1;761.61;07/10/2019;0
351804;30/06/2019;553;São Paulo;Masculino;38;3;998.45;1;0;0;782.98;27/10/2019;0
351805;30/06/2019;630;São Paulo;Feminino;28;1;0.;2;1;1;555.28;29/10/2019;0
351806;30/06/2019;466;São Paulo;Masculino;26;3;1,568.16;1;1;1;572.82;11/10/2019;0
351807;30/06/2019;613;São Paulo;Masculino;47;6;1,460.35;1;1;1;321.44;09/10/2019;0
351808;30/06/2019;558;São Paulo;Masculino;27;1;1,522.83;1;1;0;763.63;07/10/2019;0
351809;30/06/2019;775;Minas Gerais;Feminino;33;1;1,188.97;2;1;1;109.84;05/10/2019;0
351810;30/06/2019;698;Minas Gerais;Masculino;52;8;967.81;1;1;1;639.06;23/10/2019;0
351811;30/06/2019;608;Minas Gerais;Masculino;33;1;1,027.73;2;1;0;294.61;07/10/2019;0
351812;30/06/2019;670;Rio de Janeiro;Feminino;20;4;0.;2;1;0;499.;07/10/2019;0
351813;30/06/2019;591;Rio de Janeiro;Masculino;39;8;0.;2;0;0;176.63;13/10/2019;0
351814;30/06/2019;633;São Paulo;Masculino;40;4;1,505.78;1;0;1;144.46;18/08/2019;1
351815;30/06/2019;678;São Paulo;Feminino;46;1;0.;2;0;0;342.11;25/10/2019;0
351816;30/06/2019;590;São Paulo;Masculino;47;3;0.;2;1;0;715.73;12/10/2019;0
351817;30/06/2019;705;São Paulo;Feminino;48;0;0.;2;0;0;624.05;26/10/2019;0
351818;30/06/2019;608;São Paulo;Masculino;42;10;1,635.48;1;1;0;161.95;14/10/2019;0
351819;30/06/2019;682;São Paulo;Feminino;37;8;1,485.8;1;1;0;146.58;30/10/2019;0
351820;30/06/2019;596;Minas Gerais;Masculino;32;3;967.09;2;0;0;174.12;04/10/2019;0
351821;30/06/2019;395;Minas Gerais;Feminino;34;5;1,060.12;1;1;1;72.4;12/08/2019;1
351822;30/06/2019;578;Minas Gerais;Masculino;37;1;1,356.51;1;1;0;830.95;06/10/2019;0
351823;30/06/2019;547;Minas Gerais;Masculino;55;4;1,113.63;3;1;0;70.51;22/08/2019;1
351824;30/06/2019;609;São Paulo;Masculino;37;1;393.45;1;1;1;742.88;10/09/2019;1
351825;30/06/2019;774;Minas Gerais;Masculino;36;9;1,308.1;1;1;0;634.54;16/10/2019;0
351826;30/06/2019;712;São Paulo;Feminino;27;2;1,330.1;1;1;0;528.37;05/10/2019;0
351827;30/06/2019;585;Minas Gerais;Feminino;28;9;1,353.37;2;1;1;168.27;20/10/2019;0
351828;30/06/2019;666;São Paulo;Feminino;32;10;1,125.37;2;1;1;143.13;16/10/2019;0
351829;30/06/2019;708;Rio de Janeiro;Feminino;35;8;1,225.71;1;0;0;829.19;10/10/2019;0
351830;30/06/2019;513;São Paulo;Masculino;44;1;635.62;2;0;1;219.29;08/07/2019;1
351831;30/06/2019;445;São Paulo;Masculino;37;3;0.;2;1;1;750.05;08/10/2019;0
351832;30/06/2019;690;Minas Gerais;Masculino;44;9;1,003.69;2;0;0;147.26;08/10/2019;0
351833;30/06/2019;850;São Paulo;Masculino;37;6;0.;2;1;0;455.38;16/10/2019;0
351834;30/06/2019;537;Rio de Janeiro;Feminino;33;7;1,360.82;1;1;0;261.44;03/10/2019;0
351835;30/06/2019;705;Minas Gerais;Masculino;48;9;1,141.69;1;0;0;721.97;24/08/2019;1
351836;30/06/2019;670;São Paulo;Feminino;45;5;478.85;1;1;1;226.42;17/10/2019;0
351837;30/06/2019;652;Rio de Janeiro;Feminino;36;1;0.;2;1;1;80.43;02/10/2019;0
351838;30/06/2019;696;Rio de Janeiro;Masculino;24;9;0.;1;0;0;45.35;29/10/2019;0
351839;30/06/2019;747;São Paulo;Masculino;49;6;2,029.05;1;1;1;72.08;18/08/2019;1
351840;30/06/2019;511;São Paulo;Feminino;46;1;0.;1;1;1;482.41;10/08/2019;1
351841;30/06/2019;743;Rio de Janeiro;Masculino;43;2;1,618.07;2;0;1;388.45;27/08/2019;1
351842;30/06/2019;532;Minas Gerais;Masculino;52;3;1,107.92;1;1;0;619.6;24/07/2019;1
351843;30/06/2019;642;Rio de Janeiro;Feminino;33;9;0.;2;1;1;626.98;22/10/2019;0
351844;30/06/2019;554;Minas Gerais;Feminino;54;6;1,087.55;1;1;0;170.48;18/08/2019;1
351845;30/06/2019;604;Rio de Janeiro;Feminino;34;3;0.;2;1;0;160.78;18/10/2019;0
351846;30/06/2019;602;São Paulo;Feminino;72;3;0.;2;1;1;713.59;18/10/2019;0
351847;30/06/2019;757;Rio de Janeiro;Feminino;55;9;1,172.94;4;1;0;392.45;22/07/2019;1
351848;30/06/2019;491;Minas Gerais;Masculino;26;4;1,022.51;1;1;1;607.92;28/10/2019;0
351849;30/06/2019;850;São Paulo;Masculino;31;4;0.;2;0;0;634.58;10/10/2019;0
351850;30/06/2019;521;São Paulo;Masculino;22;5;0.;2;1;1;415.95;08/10/2019;0
351851;30/06/2019;726;São Paulo;Masculino;37;2;1,320.58;2;1;0;144.77;10/10/2019;0
351852;30/06/2019;596;São Paulo;Masculino;33;8;0.;1;1;0;504.96;16/09/2019;1
351853;30/06/2019;850;Minas Gerais;Feminino;35;7;1,142.85;1;0;1;540.25;02/10/2019;0
351854;30/06/2019;637;São Paulo;Feminino;41;9;0.;2;1;0;606.16;26/10/2019;0
351855;30/06/2019;690;Rio de Janeiro;Masculino;32;2;760.88;1;0;1;632.59;26/10/2019;0
351856;30/06/2019;689;São Paulo;Masculino;40;8;1,602.72;1;1;0;206.9;28/10/2019;0
351857;30/06/2019;633;Rio de Janeiro;Masculino;63;4;1,145.53;1;1;0;307.73;02/09/2019;1
351858;30/06/2019;555;São Paulo;Feminino;27;8;1,020.;1;1;1;486.49;17/10/2019;0
351859;30/06/2019;563;Rio de Janeiro;Masculino;24;7;0.;2;0;0;68.;03/10/2019;0
351860;30/06/2019;494;São Paulo;Feminino;33;1;1,378.53;1;0;1;376.14;14/10/2019;0
351861;30/06/2019;534;São Paulo;Masculino;27;9;0.;2;1;0;672.27;28/10/2019;0
351862;30/06/2019;696;Minas Gerais;Masculino;42;7;1,623.19;1;1;0;504.42;26/10/2019;0
351863;30/06/2019;535;Rio de Janeiro;Feminino;50;1;1,402.93;3;0;0;289.71;29/08/2019;1
351864;30/06/2019;600;São Paulo;Masculino;34;0;0.;2;0;1;15.65;03/10/2019;0
351865;30/06/2019;807;São Paulo;Feminino;34;1;0.;1;0;0;476.87;17/10/2019;0
351866;30/06/2019;714;São Paulo;Feminino;52;2;0.;1;0;1;600.19;14/07/2019;1
351867;30/06/2019;590;São Paulo;Masculino;24;7;1,264.32;1;1;0;244.92;19/10/2019;0
351868;30/06/2019;614;São Paulo;Feminino;41;3;1,234.75;1;1;1;746.78;17/10/2019;0
351869;30/06/2019;766;Minas Gerais;Feminino;45;6;976.53;1;1;0;530.55;23/10/2019;0
351870;30/06/2019;557;Rio de Janeiro;Masculino;42;4;0.;2;0;1;361.01;12/10/2019;0
351871;30/06/2019;788;Minas Gerais;Feminino;49;4;1,374.56;1;1;0;767.41;30/09/2019;0
351872;30/06/2019;648;São Paulo;Feminino;38;2;0.;2;0;1;39.8;25/10/2019;0
351873;30/06/2019;726;Minas Gerais;Feminino;33;7;990.46;2;1;1;233.55;25/10/2019;0
351874;30/06/2019;773;São Paulo;Masculino;33;9;0.;2;1;1;4.66;29/10/2019;0
351875;30/06/2019;583;Minas Gerais;Masculino;27;4;1,059.07;2;1;1;815.55;12/10/2019;0
351876;30/06/2019;565;Minas Gerais;Masculino;52;5;977.2;2;1;0;729.46;30/09/2019;0
351877;30/06/2019;705;São Paulo;Masculino;25;9;0.;2;0;1;468.05;17/10/2019;0
351878;30/06/2019;685;Rio de Janeiro;Masculino;43;4;973.92;2;1;0;183.15;29/10/2019;0
351879;30/06/2019;741;São Paulo;Masculino;29;8;0.;2;1;1;483.31;29/10/2019;0
351880;30/06/2019;658;Minas Gerais;Feminino;28;9;1,528.13;1;1;0;694.51;20/10/2019;0
351881;30/06/2019;575;São Paulo;Masculino;27;3;1,393.02;1;1;0;416.02;15/10/2019;0
351882;30/06/2019;844;São Paulo;Feminino;41;10;763.2;1;1;1;588.23;26/08/2019;1
351883;30/06/2019;559;Rio de Janeiro;Masculino;67;9;1,259.19;1;1;0;732.96;15/07/2019;1
351884;30/06/2019;725;São Paulo;Masculino;37;6;1,243.48;2;0;1;737.43;17/10/2019;0
351885;30/06/2019;450;São Paulo;Masculino;29;7;1,172.;1;1;1;181.17;12/10/2019;0
351886;30/06/2019;738;Minas Gerais;Feminino;57;9;1,483.85;1;0;0;646.03;16/08/2019;1
351887;30/06/2019;642;Minas Gerais;Feminino;19;3;1,139.05;1;1;1;733.9;14/10/2019;0
351888;30/06/2019;618;Rio de Janeiro;Masculino;32;5;1,334.76;1;0;1;645.18;28/10/2019;0
351889;30/06/2019;590;São Paulo;Masculino;47;0;1,178.79;1;1;1;34.23;09/10/2019;0
351890;30/06/2019;735;São Paulo;Masculino;50;2;0.;2;0;1;612.82;16/10/2019;0
351891;30/06/2019;550;São Paulo;Masculino;34;8;1,223.6;1;0;0;485.4;15/10/2019;0
351892;30/06/2019;729;Rio de Janeiro;Feminino;28;0;0.;2;1;1;129.85;21/07/2019;1
351893;30/06/2019;743;Minas Gerais;Masculino;59;5;1,085.85;1;1;1;800.53;24/09/2019;1
351894;30/06/2019;555;São Paulo;Masculino;31;8;1,458.76;1;1;0;572.88;20/10/2019;0
351895;30/06/2019;667;Rio de Janeiro;Feminino;36;3;1,215.43;2;1;1;778.51;22/10/2019;0
351896;30/06/2019;790;Rio de Janeiro;Feminino;41;7;1,095.09;1;0;0;361.57;14/10/2019;0
351897;30/06/2019;727;Minas Gerais;Masculino;34;2;1,464.07;1;1;1;300.31;25/10/2019;0
351898;30/06/2019;744;São Paulo;Feminino;39;6;0.;1;0;0;44.43;18/10/2019;0
351899;30/06/2019;629;Minas Gerais;Masculino;35;8;1,123.31;1;1;1;379.17;11/10/2019;0
351900;30/06/2019;619;São Paulo;Feminino;35;4;904.13;1;1;1;85.65;15/10/2019;0
351901;30/06/2019;634;São Paulo;Masculino;34;8;1,053.03;1;1;1;513.19;19/10/2019;0
351902;30/06/2019;608;Rio de Janeiro;Feminino;35;6;0.;2;1;1;597.76;13/10/2019;0
351903;30/06/2019;507;São Paulo;Feminino;35;1;0.;2;0;0;383.88;10/10/2019;0
351904;30/06/2019;536;Minas Gerais;Feminino;35;4;1,215.2;1;0;0;321.58;22/10/2019;0
351905;30/06/2019;730;Rio de Janeiro;Feminino;43;1;1,039.6;1;1;1;806.88;22/10/2019;0
351906;30/06/2019;583;Minas Gerais;Masculino;39;8;1,029.45;1;0;0;220.26;16/10/2019;0
351907;30/06/2019;644;São Paulo;Feminino;24;8;927.61;1;1;0;149.57;19/10/2019;0
351908;30/06/2019;790;Rio de Janeiro;Masculino;37;8;0.;2;1;1;622.58;07/10/2019;0
351909;30/06/2019;807;Minas Gerais;Feminino;40;1;1,345.9;1;1;1;192.72;24/10/2019;0
351910;30/06/2019;581;São Paulo;Feminino;37;10;1,042.55;1;1;0;360.87;06/10/2019;0
351911;30/06/2019;627;Rio de Janeiro;Feminino;55;6;0.;1;0;0;383.1;04/09/2019;1
351912;30/06/2019;850;São Paulo;Masculino;41;3;0.;2;1;0;537.05;02/10/2019;0
351913;30/06/2019;754;São Paulo;Feminino;35;4;0.;2;1;0;186.79;25/10/2019;0
351914;30/06/2019;551;Minas Gerais;Masculino;50;1;1,214.;1;0;1;352.12;15/09/2019;1
351915;30/06/2019;637;Minas Gerais;Masculino;35;8;1,471.28;2;1;1;353.17;30/10/2019;0
351916;30/06/2019;699;Rio de Janeiro;Masculino;31;8;1,259.28;2;1;0;615.26;23/10/2019;0
351917;30/06/2019;542;São Paulo;Feminino;25;7;0.;2;0;1;343.3;10/10/2019;0
351918;30/06/2019;640;Minas Gerais;Masculino;48;1;1,115.99;1;0;1;566.65;06/10/2019;0
351919;30/06/2019;553;São Paulo;Feminino;27;3;0.;2;0;0;665.83;20/10/2019;0
351920;30/06/2019;741;São Paulo;Masculino;38;9;0.;2;1;0;59.91;12/10/2019;0
351921;30/06/2019;598;São Paulo;Masculino;35;8;1,142.13;1;1;1;309.68;07/10/2019;0
351922;30/06/2019;660;Rio de Janeiro;Feminino;42;5;0.;3;1;1;787.57;13/08/2019;1
351923;30/06/2019;618;Rio de Janeiro;Masculino;41;4;1,152.52;1;0;0;568.48;23/10/2019;0
351924;30/06/2019;647;São Paulo;Masculino;43;9;0.;2;1;1;327.03;19/10/2019;0
351925;30/06/2019;491;São Paulo;Feminino;68;3;1,075.72;1;0;1;473.73;24/10/2019;0
351926;30/06/2019;652;São Paulo;Feminino;32;2;0.;2;1;0;227.62;28/10/2019;0
351927;30/06/2019;650;Minas Gerais;Feminino;45;9;1,523.67;3;1;0;628.48;04/08/2019;1
351928;30/06/2019;413;Minas Gerais;Masculino;39;1;1,309.7;2;1;1;662.05;13/10/2019;0
351929;30/06/2019;416;Minas Gerais;Feminino;25;0;977.39;2;1;1;668.85;26/10/2019;0
351930;30/06/2019;629;Rio de Janeiro;Masculino;34;8;0.;2;1;1;752.48;22/10/2019;0
351931;30/06/2019;678;Rio de Janeiro;Feminino;40;4;1,137.94;1;1;0;69.24;02/10/2019;0
351932;30/06/2019;527;Rio de Janeiro;Masculino;28;6;1,283.96;2;1;0;333.;22/10/2019;0
351933;30/06/2019;743;Rio de Janeiro;Feminino;48;5;1,182.08;2;0;0;777.04;05/09/2019;1
351934;30/06/2019;683;Minas Gerais;Masculino;73;9;1,247.3;1;1;1;216.66;16/10/2019;0
351935;30/06/2019;536;São Paulo;Feminino;41;9;0.;1;1;0;505.41;15/10/2019;0
351936;30/06/2019;663;Rio de Janeiro;Masculino;52;0;1,362.99;1;1;0;602.47;23/08/2019;1
351937;30/06/2019;646;São Paulo;Feminino;38;2;0.;2;0;0;744.8;25/10/2019;0
351938;30/06/2019;707;São Paulo;Masculino;35;2;0.;3;1;1;392.28;20/10/2019;0
351939;30/06/2019;602;São Paulo;Masculino;34;5;0.;2;1;1;322.56;30/10/2019;0
351940;30/06/2019;635;São Paulo;Feminino;47;2;1,257.25;2;1;0;263.49;06/10/2019;0
351941;30/06/2019;597;São Paulo;Masculino;67;2;0.;2;0;1;452.69;06/10/2019;0
351942;30/06/2019;503;São Paulo;Masculino;38;1;0.;2;1;1;396.47;09/10/2019;0
351943;30/06/2019;524;Rio de Janeiro;Feminino;64;5;0.;1;1;0;567.;10/08/2019;1
351944;30/06/2019;700;São Paulo;Masculino;46;5;958.73;1;1;0;409.47;02/07/2019;1
351945;30/06/2019;692;São Paulo;Masculino;33;9;0.;1;1;0;472.94;20/08/2019;1
351946;30/06/2019;562;São Paulo;Masculino;37;2;0.;1;0;1;218.85;29/07/2019;1
351947;30/06/2019;679;São Paulo;Masculino;37;7;742.6;1;1;0;810.91;03/10/2019;0
351948;30/06/2019;603;Minas Gerais;Masculino;35;1;1,234.08;1;1;0;635.59;29/08/2019;1
351949;30/06/2019;720;Rio de Janeiro;Masculino;33;3;1,237.84;2;1;1;595.43;02/10/2019;0
351950;30/06/2019;797;São Paulo;Masculino;24;5;0.;2;1;0;759.41;23/10/2019;0
351951;30/06/2019;594;São Paulo;Masculino;36;6;1,538.8;1;0;0;564.3;17/10/2019;0
351952;30/06/2019;529;São Paulo;Feminino;31;7;0.;2;1;1;732.07;30/10/2019;0
351953;30/06/2019;606;Minas Gerais;Feminino;32;1;1,063.02;2;0;1;246.09;15/10/2019;0
351954;30/06/2019;621;Rio de Janeiro;Feminino;40;7;0.;2;0;1;547.02;28/07/2019;1
351955;30/06/2019;513;São Paulo;Feminino;43;9;0.;2;1;0;635.42;07/10/2019;0
351956;30/06/2019;753;Minas Gerais;Masculino;44;3;1,380.76;1;1;0;64.68;28/08/2019;1
351957;30/06/2019;605;São Paulo;Feminino;30;9;1,354.22;1;0;1;776.75;22/10/2019;0
351958;30/06/2019;574;Rio de Janeiro;Feminino;37;7;0.;2;1;0;134.43;17/10/2019;0
351959;30/06/2019;726;São Paulo;Feminino;38;5;1,268.76;1;1;0;533.55;29/10/2019;0
351960;30/06/2019;611;Rio de Janeiro;Feminino;28;3;963.82;2;1;0;755.91;18/10/2019;0
351961;30/06/2019;593;Minas Gerais;Feminino;41;4;1,197.03;2;1;1;457.43;17/10/2019;0
351962;30/06/2019;466;Minas Gerais;Masculino;41;2;1,521.02;2;1;0;757.83;09/10/2019;0
351963;30/06/2019;741;Minas Gerais;Feminino;36;0;1,276.75;2;1;0;309.42;20/10/2019;0
351964;30/06/2019;684;Minas Gerais;Feminino;44;2;1,337.77;2;0;1;207.77;30/10/2019;0
351965;30/06/2019;550;Rio de Janeiro;Feminino;33;9;727.88;1;1;1;431.7;10/10/2019;0
351966;30/06/2019;593;Rio de Janeiro;Masculino;26;9;762.27;1;1;0;698.19;14/10/2019;0
351967;30/06/2019;601;Minas Gerais;Masculino;48;9;1,636.31;1;0;1;174.24;19/08/2019;1
351968;30/06/2019;676;Rio de Janeiro;Feminino;30;5;0.;2;0;0;746.11;10/10/2019;0
351969;30/06/2019;556;São Paulo;Feminino;46;10;0.;2;0;0;454.93;22/10/2019;0
351970;30/06/2019;719;São Paulo;Masculino;36;3;1,554.23;1;1;1;832.67;29/10/2019;0
351971;30/06/2019;850;Minas Gerais;Masculino;55;0;987.11;1;1;1;348.4;10/07/2019;1
351972;30/06/2019;649;Rio de Janeiro;Feminino;49;2;0.;1;1;0;353.6;29/07/2019;1
351973;30/06/2019;509;Rio de Janeiro;Masculino;41;7;1,266.84;1;0;1;478.23;26/10/2019;0
351974;30/06/2019;684;São Paulo;Masculino;33;4;1,407.01;1;1;0;431.49;26/10/2019;0
351975;30/06/2019;806;Minas Gerais;Masculino;30;8;1,680.79;1;1;0;354.28;29/09/2019;1
351976;30/06/2019;729;Rio de Janeiro;Masculino;44;4;1,077.27;2;1;0;637.77;01/10/2019;0
351977;30/06/2019;683;São Paulo;Feminino;33;9;0.;2;1;1;161.6;27/10/2019;0
351978;30/06/2019;689;Rio de Janeiro;Feminino;63;1;0.;2;1;1;777.19;02/10/2019;0
351979;30/06/2019;672;Minas Gerais;Feminino;21;1;357.42;1;1;0;119.96;09/10/2019;0
351980;30/06/2019;602;Minas Gerais;Feminino;53;5;982.69;1;0;1;187.66;21/08/2019;1
351981;30/06/2019;739;São Paulo;Feminino;20;4;1,338.01;1;0;1;626.02;05/10/2019;0
351982;30/06/2019;618;São Paulo;Feminino;21;2;1,256.83;1;0;0;240.68;08/10/2019;0
351983;30/06/2019;674;São Paulo;Feminino;42;9;0.;2;1;0;17.89;05/10/2019;0
351984;30/06/2019;762;São Paulo;Masculino;26;6;1,304.29;1;1;0;722.36;26/10/2019;0
351985;30/06/2019;790;Rio de Janeiro;Masculino;37;6;0.;2;1;1;497.85;17/10/2019;0
351986;30/06/2019;754;Rio de Janeiro;Feminino;27;8;0.;2;0;0;507.59;19/10/2019;0
351987;30/06/2019;729;São Paulo;Masculino;44;6;0.;2;1;0;632.22;12/10/2019;0
351988;30/06/2019;606;Minas Gerais;Feminino;47;0;1,371.38;2;0;1;224.1;22/10/2019;0
351989;30/06/2019;616;São Paulo;Masculino;23;8;731.13;1;1;1;261.39;28/10/2019;0
351990;30/06/2019;772;São Paulo;Masculino;47;9;1,523.47;1;0;1;73.63;23/10/2019;0
351991;30/06/2019;652;Rio de Janeiro;Masculino;41;8;1,151.45;1;1;0;787.11;02/10/2019;0
351992;30/06/2019;743;São Paulo;Masculino;43;5;0.;2;0;0;471.16;30/08/2019;1
351993;30/06/2019;793;São Paulo;Masculino;39;3;1,378.18;1;0;0;349.99;24/10/2019;0
351994;30/06/2019;743;Rio de Janeiro;Masculino;45;7;1,573.32;1;1;0;522.6;14/10/2019;0
351995;30/06/2019;746;São Paulo;Masculino;37;2;0.;2;1;0;596.64;23/10/2019;0
351996;30/06/2019;627;Minas Gerais;Feminino;39;5;1,245.87;1;1;0;388.05;15/09/2019;1
351997;30/06/2019;713;Rio de Janeiro;Masculino;38;6;1,169.81;2;0;1;316.83;21/10/2019;0
351998;30/06/2019;678;Rio de Janeiro;Feminino;40;3;1,283.98;1;1;0;702.74;30/10/2019;0
351999;30/06/2019;540;Rio de Janeiro;Masculino;39;1;0.;1;0;1;451.75;28/10/2019;0
352000;30/06/2019;615;Minas Gerais;Feminino;33;3;1,376.57;2;1;1;715.24;04/10/2019;0
352001;30/06/2019;415;Rio de Janeiro;Masculino;53;5;1,672.59;1;1;1;93.16;23/10/2019;0
352002;30/06/2019;628;São Paulo;Feminino;45;8;0.;2;1;0;807.93;18/10/2019;0
352003;30/06/2019;700;São Paulo;Masculino;26;4;1,190.1;1;1;0;591.36;21/10/2019;0
352004;30/06/2019;623;Minas Gerais;Masculino;33;2;800.02;1;1;1;433.67;14/10/2019;0
352005;30/06/2019;623;São Paulo;Feminino;37;4;1,402.12;1;1;1;390.97;30/10/2019;0
352006;30/06/2019;679;São Paulo;Feminino;44;3;1,187.43;2;1;0;6.54;15/10/2019;0
352007;30/06/2019;632;Rio de Janeiro;Masculino;37;1;1,382.07;1;1;0;253.24;14/08/2019;1
352008;30/06/2019;790;São Paulo;Feminino;47;10;1,486.36;1;0;1;67.17;21/07/2019;1
352009;30/06/2019;514;São Paulo;Masculino;45;1;1,788.28;1;1;0;251.56;23/10/2019;0
352010;30/06/2019;491;São Paulo;Masculino;33;5;831.34;1;1;0;783.11;01/10/2019;0
352011;30/06/2019;753;São Paulo;Masculino;92;3;1,215.13;1;0;1;814.85;01/10/2019;0
352012;30/06/2019;693;Minas Gerais;Feminino;37;6;959.;1;1;1;159.15;18/10/2019;0
352013;30/06/2019;679;São Paulo;Feminino;30;1;1,125.43;1;1;1;747.65;08/10/2019;0
352014;30/06/2019;529;Rio de Janeiro;Masculino;34;9;0.;1;1;1;388.37;23/10/2019;0
352015;30/06/2019;619;Rio de Janeiro;Feminino;31;3;1,417.52;1;0;1;256.38;09/10/2019;0
352016;30/06/2019;680;Rio de Janeiro;Feminino;37;6;1,241.41;2;1;0;386.78;23/10/2019;0
352017;30/06/2019;693;Minas Gerais;Masculino;45;2;1,165.47;2;0;0;96.42;24/08/2019;1
352018;30/06/2019;834;São Paulo;Feminino;28;6;0.;1;1;0;309.53;18/10/2019;0
352019;30/06/2019;636;Rio de Janeiro;Feminino;29;6;1,575.76;2;1;1;421.26;17/10/2019;0
352020;30/06/2019;538;Rio de Janeiro;Masculino;43;5;0.;2;1;0;528.89;17/10/2019;0
352021;30/06/2019;566;Minas Gerais;Feminino;44;5;1,414.29;2;0;0;285.04;06/10/2019;0
352022;30/06/2019;597;Rio de Janeiro;Masculino;35;0;1,275.11;1;1;1;647.32;23/10/2019;0
352023;30/06/2019;711;São Paulo;Feminino;29;9;0.;2;0;1;13.48;04/10/2019;0
352024;30/06/2019;606;São Paulo;Masculino;31;10;0.;2;1;0;813.37;28/10/2019;0
352025;30/06/2019;615;Rio de Janeiro;Masculino;51;6;818.18;1;1;1;704.79;06/10/2019;0
352026;30/06/2019;589;São Paulo;Masculino;36;1;1,008.96;1;1;1;283.65;27/10/2019;0
352027;30/06/2019;606;Minas Gerais;Masculino;45;5;638.32;1;1;1;390.45;20/10/2019;0
352028;30/06/2019;582;São Paulo;Masculino;29;4;0.;2;0;0;650.64;19/10/2019;0
352029;30/06/2019;710;São Paulo;Feminino;36;4;1,160.85;1;1;0;244.17;19/10/2019;0
352030;30/06/2019;467;São Paulo;Masculino;57;1;0.;2;1;1;476.87;03/10/2019;0
352031;30/06/2019;749;São Paulo;Masculino;30;1;0.;2;0;1;527.3;01/10/2019;0
352032;30/06/2019;564;Minas Gerais;Feminino;33;2;1,157.62;1;0;1;468.13;14/09/2019;1
352033;30/06/2019;730;Rio de Janeiro;Masculino;26;6;0.;2;1;1;774.2;26/10/2019;0
352034;30/06/2019;678;Minas Gerais;Masculino;32;4;1,396.26;1;1;1;492.65;24/07/2019;1
352035;30/06/2019;540;São Paulo;Feminino;31;7;0.;1;0;1;762.72;04/07/2019;1
352036;30/06/2019;767;São Paulo;Feminino;35;6;1,155.76;1;0;1;116.34;18/10/2019;0
352037;30/06/2019;615;São Paulo;Feminino;23;4;0.;2;1;0;818.65;27/10/2019;0
352038;30/06/2019;583;Minas Gerais;Feminino;41;5;776.48;1;1;0;793.46;22/10/2019;0
352039;30/06/2019;850;São Paulo;Feminino;40;5;0.;2;1;0;145.98;04/10/2019;0
352040;30/06/2019;651;Minas Gerais;Feminino;34;10;1,489.62;1;1;0;276.62;06/07/2019;1
352041;30/06/2019;798;São Paulo;Masculino;22;8;0.;2;1;0;448.4;21/10/2019;0
352042;30/06/2019;695;São Paulo;Masculino;37;2;0.;2;1;1;415.39;26/10/2019;0
352043;30/06/2019;497;Minas Gerais;Masculino;41;5;805.43;1;0;0;369.71;26/09/2019;1
352044;30/06/2019;739;São Paulo;Masculino;40;4;0.;2;0;0;722.17;01/10/2019;0
352045;30/06/2019;549;São Paulo;Feminino;34;4;0.;2;0;0;581.1;14/10/2019;0
352046;30/06/2019;850;São Paulo;Masculino;35;9;1,020.5;1;1;1;15.71;16/10/2019;0
352047;30/06/2019;648;Rio de Janeiro;Masculino;49;5;0.;1;1;0;624.78;17/08/2019;1
352048;30/06/2019;679;São Paulo;Feminino;24;6;1,149.49;2;0;1;565.7;29/10/2019;0
352049;30/06/2019;606;Minas Gerais;Masculino;39;8;1,360.;2;1;0;132.12;28/10/2019;0
352050;30/06/2019;850;São Paulo;Masculino;32;4;1,560.02;2;1;1;631.99;17/10/2019;0
352051;30/06/2019;619;Minas Gerais;Masculino;41;3;1,479.74;2;1;0;710.5;26/10/2019;0
352052;30/06/2019;719;Rio de Janeiro;Masculino;44;2;0.;2;1;0;819.09;13/10/2019;0
352053;30/06/2019;640;Minas Gerais;Masculino;26;5;904.03;1;1;1;13.74;12/10/2019;0
